article_id,weak_supervision_label,preliminary_model_label,centroid_cosine_similarity,cosine_similarity_band,weak_vs_model_confusion_cell,llm_majority_label,llm_voting_protocol,llm_per_voter_breakdown
v18_1297,0,1,0.6625591516494751,mid_high,no_error,0.0,no_vote,no_vote
v18_4030,0,0,0.4727612137794494,low,no_error,0.0,no_vote,no_vote
v18_1804,0,1,0.6047217845916748,mid,no_error,0.0,no_vote,no_vote
v18_0758,0,0,0.4845,low,TP,0.0,no_vote,no_vote
v18_0250,1,1,0.728,high,TN,0.0,no_vote,no_vote
v18_2461,0,1,0.5156162977218628,low_mid,no_error,0.0,no_vote,no_vote
v18_0545,0,0,0.4277,low,TP,0.0,weighted_majority_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=1|ms-small-l
v18_3241,0,0,0.3982958197593689,extreme_low,no_error,0.0,no_vote,no_vote
v18_0738,0,0,0.5028,mid,TP,0.0,no_vote,no_vote
v18_0310,1,1,0.6914,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=1|ms-small-latest/Mistral=0
v18_3780,0,0,0.4840322732925415,low,no_error,0.0,no_vote,no_vote
v18_2941,0,0,0.2879219055175781,extreme_low,no_error,0.0,no_vote,no_vote
v18_1131,0,1,0.6518919467926025,mid_high,no_error,0.0,no_vote,no_vote
v18_1449,0,1,0.6760887503623962,mid_high,no_error,0.0,no_vote,no_vote
v18_4919,0,0,0.5110988020896912,low_mid,no_error,0.0,no_vote,no_vote
v18_0015,0,0,0.504,mid,TP,0.0,no_vote,no_vote
v18_3232,0,0,0.4499622285366058,low,no_error,0.0,no_vote,no_vote
v18_2769,0,1,0.6410142183303833,mid,no_error,0.0,no_vote,no_vote
v18_3468,0,0,0.4388821125030517,low,no_error,0.0,no_vote,no_vote
v18_0920,0,1,0.6602253913879395,mid_high,no_error,0.0,no_vote,no_vote
v18_3029,0,0,0.2477804720401764,extreme_low,no_error,0.0,no_vote,no_vote
v18_1372,0,1,0.6543205976486206,mid_high,no_error,0.0,no_vote,no_vote
v18_3587,0,0,0.427560806274414,low,no_error,0.0,no_vote,no_vote
v18_2544,0,1,0.5525052547454834,mid_low,no_error,0.0,no_vote,no_vote
v18_3598,0,0,0.4661169350147247,low,no_error,0.0,no_vote,no_vote
v18_0038,1,1,0.7282,high,TN,0.0,no_vote,no_vote
v18_0363,0,0,0.5032,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_4101,0,0,0.5143797397613525,low_mid,no_error,0.0,no_vote,no_vote
v18_0182,1,0,0.6866,mid,FP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-120b/OpenAI-OSS=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|gq-llama4-scout/Meta=0
v18_3033,0,0,0.2922842800617218,extreme_low,no_error,0.0,no_vote,no_vote
v18_2983,0,0,0.3930351734161377,extreme_low,no_error,0.0,no_vote,no_vote
v18_1194,0,1,0.6691736578941345,mid_high,no_error,0.0,no_vote,no_vote
v18_2852,0,1,0.570466160774231,mid_low,no_error,0.0,no_vote,no_vote
v18_4542,0,0,0.5757745504379272,mid_low,no_error,0.0,no_vote,no_vote
v18_1121,0,1,0.67069411277771,mid_high,no_error,0.0,no_vote,no_vote
v18_2235,0,1,0.5107972621917725,low_mid,no_error,0.0,no_vote,no_vote
v18_2667,1,1,0.6986441016197205,mid_high,no_error,0.0,no_vote,no_vote
v18_3699,0,0,0.4734761714935303,low,no_error,0.0,no_vote,no_vote
v18_3223,0,0,0.4398871958255768,low,no_error,0.0,no_vote,no_vote
v18_1182,1,1,0.7104012966156006,high,no_error,0.0,no_vote,no_vote
v18_4184,0,0,0.5428186655044556,low_mid,no_error,0.0,no_vote,no_vote
v18_4293,0,0,0.5093251466751099,low_mid,no_error,0.0,no_vote,no_vote
v18_0614,1,1,0.6944,mid,TN,0.0,no_vote,no_vote
v18_4908,0,0,0.5334758758544922,low_mid,no_error,0.0,no_vote,no_vote
v18_1466,1,1,0.7061728239059448,high,no_error,0.0,no_vote,no_vote
v18_0401,0,0,0.5025,mid,TP,0.0,no_vote,no_vote
v18_3042,0,0,0.3317476212978363,extreme_low,no_error,0.0,no_vote,no_vote
v18_0934,0,1,0.6598461866378784,mid_high,no_error,0.0,no_vote,no_vote
v18_2419,0,1,0.6238627433776855,mid,no_error,0.0,no_vote,no_vote
v18_4860,0,0,0.5769823789596558,mid_low,no_error,0.0,no_vote,no_vote
v18_4910,0,0,0.526396632194519,low_mid,no_error,0.0,no_vote,no_vote
v18_2641,0,1,0.6587783098220825,mid_high,no_error,0.0,no_vote,no_vote
v18_4017,0,0,0.3916481137275696,extreme_low,no_error,0.0,no_vote,no_vote
v18_0726,1,1,0.7556,high,TN,0.0,no_vote,no_vote
v18_0826,1,1,0.6975995302200317,mid_high,no_error,0.0,no_vote,no_vote
v18_1521,0,1,0.605552613735199,mid,no_error,0.0,no_vote,no_vote
v18_4856,0,0,0.5777461528778076,mid_low,no_error,0.0,no_vote,no_vote
v18_2930,0,0,0.3362310230731964,extreme_low,no_error,0.0,no_vote,no_vote
v18_0136,0,0,0.4859,low,TP,0.0,no_vote,no_vote
v18_3590,0,0,0.3907878398895263,extreme_low,no_error,0.0,no_vote,no_vote
v18_0628,0,0,0.4635,low,TP,0.0,no_vote,no_vote
v18_0334,0,0,0.5006,mid,TP,0.0,no_vote,no_vote
v18_0390,1,0,0.6967,mid,FP,0.0,no_vote,no_vote
v18_4387,0,0,0.5383794903755188,low_mid,no_error,0.0,no_vote,no_vote
v18_4904,0,0,0.543627917766571,low_mid,no_error,0.0,no_vote,no_vote
v18_3832,0,0,0.4835858345031738,low,no_error,0.0,no_vote,no_vote
v18_1817,0,1,0.5820364952087402,mid_low,no_error,0.0,no_vote,no_vote
v18_0400,0,0,0.502,mid,TP,0.0,no_vote,no_vote
v18_0710,1,0,0.7522,high,FP,0.0,no_vote,no_vote
v18_1039,0,1,0.653935968875885,mid_high,no_error,0.0,no_vote,no_vote
v18_3989,0,0,0.4658856391906738,low,no_error,0.0,no_vote,no_vote
v18_3359,0,0,0.4157806038856506,low,no_error,0.0,no_vote,no_vote
v18_0046,1,1,0.6888,mid,TN,0.0,no_vote,no_vote
v18_1561,0,1,0.5665256977081299,mid_low,no_error,0.0,no_vote,no_vote
v18_4799,0,0,0.4206035435199737,low,no_error,0.0,no_vote,no_vote
v18_3642,0,0,0.2653394937515259,extreme_low,no_error,0.0,no_vote,no_vote
v18_3726,0,0,0.4783613979816437,low,no_error,0.0,no_vote,no_vote
v18_4982,0,0,0.536075234413147,low_mid,no_error,0.0,no_vote,no_vote
v18_1112,0,1,0.6599214673042297,mid_high,no_error,0.0,no_vote,no_vote
v18_2513,0,1,0.647402822971344,mid,no_error,0.0,no_vote,no_vote
v18_3608,0,0,0.4747770130634308,low,no_error,0.0,no_vote,no_vote
v18_1223,0,1,0.6703065037727356,mid_high,no_error,0.0,no_vote,no_vote
v18_4060,0,0,0.4909312129020691,low,no_error,0.0,no_vote,no_vote
v18_3023,0,0,0.3817055821418762,extreme_low,no_error,0.0,no_vote,no_vote
v18_2421,0,1,0.6206057071685791,mid,no_error,0.0,no_vote,no_vote
v18_1508,0,1,0.6095802783966064,mid,no_error,0.0,no_vote,no_vote
v18_1750,0,1,0.5855647325515747,mid_low,no_error,0.0,no_vote,no_vote
v18_4837,0,0,0.3570142984390259,extreme_low,no_error,0.0,no_vote,no_vote
v18_4096,0,0,0.5012446641921997,low_mid,no_error,0.0,no_vote,no_vote
v18_1799,0,1,0.5608943104743958,mid_low,no_error,0.0,no_vote,no_vote
v18_0338,1,0,0.6887,mid,FP,0.0,org_diverse_0,gq-qwen3-32b/Alibaba=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/M
v18_0215,0,0,0.5033,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|or-minimax-m2.5/MiniMax=0|gq-llama4-scout/Meta=0|ms-small-latest/Mistral=0|ms-ministral-8b/Mistral=0
v18_3663,0,0,0.4805437624454498,low,no_error,0.0,no_vote,no_vote
v18_1341,1,1,0.7379541397094727,high,no_error,0.0,no_vote,no_vote
v18_0011,1,1,0.6986,mid,TN,0.0,weighted_majority_0,gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|or-gpt-oss-120b/OpenAI-OSS=1|ms-ministral-8b/Mistral=0|cb-llama3.1-8b/Meta=1|ms-small-latest/Mistral=0
v18_1520,0,1,0.5833010673522949,mid_low,no_error,0.0,no_vote,no_vote
v18_3640,0,0,0.4587719440460205,low,no_error,0.0,no_vote,no_vote
v18_3937,0,0,0.4225999116897583,low,no_error,0.0,no_vote,no_vote
v18_4427,0,0,0.5773229002952576,mid_low,no_error,0.0,no_vote,no_vote
v18_3004,0,0,0.4418841302394867,low,no_error,0.0,no_vote,no_vote
v18_2864,0,1,0.6395564079284668,mid,no_error,0.0,no_vote,no_vote
v18_3115,0,0,0.4448908567428589,low,no_error,0.0,no_vote,no_vote
v18_4840,0,0,0.4663161933422088,low,no_error,0.0,no_vote,no_vote
v18_2322,0,1,0.6083365678787231,mid,no_error,0.0,no_vote,no_vote
v18_2571,0,1,0.507231593132019,low_mid,no_error,0.0,no_vote,no_vote
v18_2913,0,0,0.4475122094154358,low,no_error,0.0,no_vote,no_vote
v18_0101,1,1,0.6879,mid,TN,0.0,no_vote,no_vote
v18_3549,0,0,0.305966317653656,extreme_low,no_error,0.0,no_vote,no_vote
v18_1458,0,1,0.6559547781944275,mid_high,no_error,0.0,no_vote,no_vote
v18_0171,1,1,0.7687,high,TN,0.0,no_vote,no_vote
v18_0107,1,1,0.816,high,TN,0.0,no_vote,no_vote
v18_4196,0,0,0.5406767129898071,low_mid,no_error,0.0,no_vote,no_vote
v18_3569,0,0,0.4407682716846466,low,no_error,0.0,no_vote,no_vote
v18_4991,0,0,0.5356528162956238,low_mid,no_error,0.0,no_vote,no_vote
v18_4295,0,0,0.5086326599121094,low_mid,no_error,0.0,no_vote,no_vote
v18_4063,0,0,0.4376076459884643,low,no_error,0.0,no_vote,no_vote
v18_3861,0,0,0.4924765229225158,low,no_error,0.0,no_vote,no_vote
v18_4122,0,0,0.5471217036247253,low_mid,no_error,0.0,no_vote,no_vote
v18_4629,0,0,0.5117793083190918,low_mid,no_error,0.0,no_vote,no_vote
v18_0060,1,1,0.6895,mid,TN,0.0,no_vote,no_vote
v18_1240,0,1,0.6779364943504333,mid_high,no_error,0.0,no_vote,no_vote
v18_4637,0,0,0.530717134475708,low_mid,no_error,0.0,no_vote,no_vote
v18_1040,0,1,0.6623369455337524,mid_high,no_error,0.0,no_vote,no_vote
v18_4187,0,0,0.5158164501190186,low_mid,no_error,0.0,no_vote,no_vote
v18_2760,0,1,0.6540364027023315,mid_high,no_error,0.0,no_vote,no_vote
v18_2120,0,1,0.5317482948303223,low_mid,no_error,0.0,no_vote,no_vote
v18_1524,0,1,0.6191359162330627,mid,no_error,0.0,no_vote,no_vote
v18_3521,0,0,0.4168412685394287,low,no_error,0.0,no_vote,no_vote
v18_0153,1,1,0.6999,mid,TN,0.0,no_vote,no_vote
v18_2248,0,1,0.5712361335754395,mid_low,no_error,0.0,no_vote,no_vote
v18_0481,0,0,0.5056,mid,TP,0.0,no_vote,no_vote
v18_4233,0,0,0.5282368659973145,low_mid,no_error,0.0,no_vote,no_vote
v18_4305,0,0,0.5384142398834229,low_mid,no_error,0.0,no_vote,no_vote
v18_3578,0,0,0.2285101413726806,extreme_low,no_error,0.0,no_vote,no_vote
v18_4125,0,0,0.5103840231895447,low_mid,no_error,0.0,no_vote,no_vote
v18_3562,0,0,0.2576739192008972,extreme_low,no_error,0.0,no_vote,no_vote
v18_3315,0,0,0.3701080679893493,extreme_low,no_error,0.0,no_vote,no_vote
v18_1762,0,1,0.5626654624938965,mid_low,no_error,0.0,no_vote,no_vote
v18_3538,0,0,0.3940880894660949,extreme_low,no_error,0.0,no_vote,no_vote
v18_4803,0,0,0.5628910064697266,mid_low,no_error,0.0,no_vote,no_vote
v18_0750,1,0,0.6866,mid,FP,0.0,no_vote,no_vote
v18_3619,0,0,0.4505467712879181,low,no_error,0.0,no_vote,no_vote
v18_1785,0,1,0.5567392706871033,mid_low,no_error,0.0,no_vote,no_vote
v18_4270,0,0,0.5252534747123718,low_mid,no_error,0.0,no_vote,no_vote
v18_3383,0,0,0.1486589312553405,extreme_low,no_error,0.0,no_vote,no_vote
v18_4348,0,0,0.5319666862487793,low_mid,no_error,0.0,no_vote,no_vote
v18_0405,1,1,0.7496,high,TN,0.0,no_vote,no_vote
v18_0757,1,1,0.6967,mid,TN,0.0,no_vote,no_vote
v18_2711,0,1,0.5593962669372559,mid_low,no_error,0.0,no_vote,no_vote
v18_2670,0,1,0.581005871295929,mid_low,no_error,0.0,no_vote,no_vote
v18_3983,0,0,0.4786075353622436,low,no_error,0.0,no_vote,no_vote
v18_0097,1,0,0.6965,mid,FP,0.0,no_vote,no_vote
v18_1333,1,1,0.723699152469635,high,no_error,0.0,no_vote,no_vote
v18_4451,0,0,0.5458095073699951,low_mid,no_error,0.0,no_vote,no_vote
v18_2791,0,1,0.5600860118865967,mid_low,no_error,0.0,no_vote,no_vote
v18_2854,0,1,0.5844207406044006,mid_low,no_error,0.0,no_vote,no_vote
v18_0186,1,0,0.6919,mid,FP,0.0,no_vote,no_vote
v18_4003,0,0,0.488173097372055,low,no_error,0.0,no_vote,no_vote
v18_2723,0,1,0.5410856604576111,low_mid,no_error,0.0,no_vote,no_vote
v18_3583,0,0,0.3727625906467438,extreme_low,no_error,0.0,no_vote,no_vote
v18_2058,0,1,0.5292179584503174,low_mid,no_error,0.0,no_vote,no_vote
v18_1319,1,1,0.6993674039840698,mid_high,no_error,0.0,no_vote,no_vote
v18_0148,1,0,0.6978,mid,FP,0.0,no_vote,no_vote
v18_0028,0,1,0.4037,low,FN,0.0,no_vote,no_vote
v18_4140,0,0,0.5122537612915039,low_mid,no_error,0.0,no_vote,no_vote
v18_4009,0,0,0.2072912156581878,extreme_low,no_error,0.0,no_vote,no_vote
v18_3363,0,0,0.3486062288284302,extreme_low,no_error,0.0,no_vote,no_vote
v18_0692,0,0,0.5018,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_2866,0,1,0.5512242913246155,mid_low,no_error,0.0,no_vote,no_vote
v18_3776,0,0,0.4910944104194641,low,no_error,0.0,no_vote,no_vote
v18_1386,0,1,0.6506800055503845,mid_high,no_error,0.0,no_vote,no_vote
v18_1845,0,1,0.6358732581138611,mid,no_error,0.0,no_vote,no_vote
v18_4730,0,0,0.515281617641449,low_mid,no_error,0.0,no_vote,no_vote
v18_0129,0,0,0.5013,mid,TP,0.0,no_vote,no_vote
v18_1599,0,1,0.6430919170379639,mid,no_error,0.0,no_vote,no_vote
v18_3629,0,0,0.4691933393478393,low,no_error,0.0,no_vote,no_vote
v18_4503,0,0,0.5138155817985535,low_mid,no_error,0.0,no_vote,no_vote
v18_0701,0,1,0.3258,low,FN,0.0,org_diverse_0,gq-gpt-oss-120b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_3982,0,0,0.4647891521453857,low,no_error,0.0,no_vote,no_vote
v18_3028,0,0,0.3348706066608429,extreme_low,no_error,0.0,no_vote,no_vote
v18_2969,0,0,0.414773553609848,low,no_error,0.0,no_vote,no_vote
v18_4356,0,0,0.5383802652359009,low_mid,no_error,0.0,no_vote,no_vote
v18_1708,0,1,0.5662811398506165,mid_low,no_error,0.0,no_vote,no_vote
v18_2953,0,0,0.414734423160553,low,no_error,0.0,no_vote,no_vote
v18_0454,0,1,0.5053,mid,FN,0.0,org_diverse_0,gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|cb-llam
v18_2868,0,1,0.5550293922424316,mid_low,no_error,0.0,no_vote,no_vote
v18_2040,0,1,0.6385567784309387,mid,no_error,0.0,no_vote,no_vote
v18_1772,0,1,0.5981557965278625,mid_low,no_error,0.0,no_vote,no_vote
v18_2315,0,1,0.597405195236206,mid_low,no_error,0.0,no_vote,no_vote
v18_0609,0,0,0.5023,mid,TP,0.0,no_vote,no_vote
v18_0167,1,0,0.6921,mid,FP,0.0,no_vote,no_vote
v18_0730,1,0,0.6979,mid,FP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_4248,0,0,0.539804220199585,low_mid,no_error,0.0,no_vote,no_vote
v18_3358,0,0,0.3217814862728119,extreme_low,no_error,0.0,no_vote,no_vote
v18_2074,0,1,0.6042754650115967,mid,no_error,0.0,no_vote,no_vote
v18_4039,0,0,0.4251414835453033,low,no_error,0.0,no_vote,no_vote
v18_3700,0,0,0.4283305704593658,low,no_error,0.0,no_vote,no_vote
v18_1622,0,1,0.581782877445221,mid_low,no_error,0.0,no_vote,no_vote
v18_0587,1,1,0.7925,high,TN,0.0,no_vote,no_vote
v18_1401,0,1,0.6568205952644348,mid_high,no_error,0.0,no_vote,no_vote
v18_3045,0,0,0.2878252863883972,extreme_low,no_error,0.0,no_vote,no_vote
v18_3224,0,0,0.2955716550350189,extreme_low,no_error,0.0,no_vote,no_vote
v18_1700,0,1,0.6365649700164795,mid,no_error,0.0,no_vote,no_vote
v18_3088,0,0,0.3671555519104004,extreme_low,no_error,0.0,no_vote,no_vote
v18_4390,0,0,0.5063856244087219,low_mid,no_error,0.0,no_vote,no_vote
v18_2981,0,0,0.3962635993957519,extreme_low,no_error,0.0,no_vote,no_vote
v18_0040,1,1,0.6948,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_1379,0,1,0.6628446578979492,mid_high,no_error,0.0,no_vote,no_vote
v18_2089,0,1,0.5853038430213928,mid_low,no_error,0.0,no_vote,no_vote
v18_2175,0,1,0.5641237497329712,mid_low,no_error,0.0,no_vote,no_vote
v18_3217,0,0,0.2138112336397171,extreme_low,no_error,0.0,no_vote,no_vote
v18_2885,0,1,0.5687269568443298,mid_low,no_error,0.0,no_vote,no_vote
v18_0074,1,0,0.6983,mid,FP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-small-latest/Mistral=0|ms-ministral-8b/Mistral=0|cb-llama3.1-8b/Meta=1
v18_3909,0,0,0.4758810698986053,low,no_error,0.0,no_vote,no_vote
v18_4964,0,0,0.4241567254066467,low,no_error,0.0,no_vote,no_vote
v18_2657,0,1,0.5741984844207764,mid_low,no_error,0.0,no_vote,no_vote
v18_3180,0,0,0.3675815463066101,extreme_low,no_error,0.0,no_vote,no_vote
v18_2076,0,1,0.5703592300415039,mid_low,no_error,0.0,no_vote,no_vote
v18_0441,0,0,0.5045,mid,TP,0.0,weighted_majority_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|cb-llama3.1-8b/Meta=1|ms-ministral-8
v18_4051,0,0,0.446437269449234,low,no_error,0.0,no_vote,no_vote
v18_2051,0,1,0.5718382596969604,mid_low,no_error,0.0,no_vote,no_vote
v18_2541,0,1,0.5947144031524658,mid_low,no_error,0.0,no_vote,no_vote
v18_3306,0,0,0.3912939727306366,extreme_low,no_error,0.0,no_vote,no_vote
v18_1301,0,1,0.6585992574691772,mid_high,no_error,0.0,no_vote,no_vote
v18_1781,0,1,0.5832558870315552,mid_low,no_error,0.0,no_vote,no_vote
v18_4814,0,0,0.4542551636695862,low,no_error,0.0,no_vote,no_vote
v18_3430,0,0,0.4086252152919769,low,no_error,0.0,no_vote,no_vote
v18_1304,1,1,0.7175735235214233,high,no_error,0.0,no_vote,no_vote
v18_0236,0,0,0.5031,mid,TP,0.0,no_vote,no_vote
v18_2599,0,1,0.6693356037139893,mid_high,no_error,0.0,no_vote,no_vote
v18_0520,0,0,0.4413,low,TP,0.0,no_vote,no_vote
v18_2573,0,1,0.5945995450019836,mid_low,no_error,0.0,no_vote,no_vote
v18_3280,0,0,0.4162285327911377,low,no_error,0.0,no_vote,no_vote
v18_3186,0,0,0.3496932983398437,extreme_low,no_error,0.0,no_vote,no_vote
v18_2768,0,1,0.5781651139259338,mid_low,no_error,0.0,no_vote,no_vote
v18_0735,1,1,0.695,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_4703,0,0,0.340884655714035,extreme_low,no_error,0.0,no_vote,no_vote
v18_4929,0,0,0.2102625370025634,extreme_low,no_error,0.0,no_vote,no_vote
v18_2106,0,1,0.6540223360061646,mid_high,no_error,0.0,no_vote,no_vote
v18_2679,0,1,0.5622196793556213,mid_low,no_error,0.0,no_vote,no_vote
v18_3229,0,0,0.4447935819625854,low,no_error,0.0,no_vote,no_vote
v18_2761,0,1,0.6830811500549316,mid_high,no_error,0.0,no_vote,no_vote
v18_0592,0,0,0.5038,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=1|ms-small-latest/Mistral=0|gq-llama4-scou
v18_1303,0,1,0.6553337574005127,mid_high,no_error,0.0,no_vote,no_vote
v18_1387,0,1,0.6788735389709473,mid_high,no_error,0.0,no_vote,no_vote
v18_4695,0,0,0.5540781617164612,mid_low,no_error,0.0,no_vote,no_vote
v18_4526,0,0,0.5442081689834595,low_mid,no_error,0.0,no_vote,no_vote
v18_3947,0,0,0.4330685138702392,low,no_error,0.0,no_vote,no_vote
v18_1890,0,1,0.6077541708946228,mid,no_error,0.0,no_vote,no_vote
v18_2987,0,0,0.3714109063148498,extreme_low,no_error,0.0,no_vote,no_vote
v18_4924,0,0,0.3674752116203308,extreme_low,no_error,0.0,no_vote,no_vote
v18_3297,0,0,0.4467078745365143,low,no_error,0.0,no_vote,no_vote
v18_0904,1,1,0.7168545722961426,high,no_error,0.0,no_vote,no_vote
v18_4609,0,0,0.484841912984848,low,no_error,0.0,no_vote,no_vote
v18_1279,0,1,0.6814596056938171,mid_high,no_error,0.0,no_vote,no_vote
v18_0933,0,1,0.6525635123252869,mid_high,no_error,0.0,no_vote,no_vote
v18_4899,0,0,0.5451337099075317,low_mid,no_error,0.0,no_vote,no_vote
v18_2308,0,1,0.5374920964241028,low_mid,no_error,0.0,no_vote,no_vote
v18_1555,0,1,0.5913583040237427,mid_low,no_error,0.0,no_vote,no_vote
v18_4533,0,0,0.5587857961654663,mid_low,no_error,0.0,no_vote,no_vote
v18_3190,0,0,0.3706307411193847,extreme_low,no_error,0.0,no_vote,no_vote
v18_4441,0,0,0.4726711809635162,low,no_error,0.0,no_vote,no_vote
v18_0706,1,1,0.698,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|or-minimax-m2.5/MiniMax=0|ms-ministral-8b/Mistral=1|ms-small-latest/Mistral=1|gq-llama4-scout/Meta=0
v18_4690,0,0,0.4449880123138428,low,no_error,0.0,no_vote,no_vote
v18_3070,0,0,0.4494277536869049,low,no_error,0.0,no_vote,no_vote
v18_0745,1,1,0.6909,mid,TN,0.0,weighted_majority_0,gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|or-minimax-m2.5/MiniMax=0|ms-ministral-8b/Mistral=1|ms-small-latest/Mistral=0|cb-l
v18_3594,0,0,0.1929946690797805,extreme_low,no_error,0.0,no_vote,no_vote
v18_1939,0,1,0.588651180267334,mid_low,no_error,0.0,no_vote,no_vote
v18_4400,0,0,0.5455625057220459,low_mid,no_error,0.0,no_vote,no_vote
v18_2862,0,1,0.5440548062324524,low_mid,no_error,0.0,no_vote,no_vote
v18_3996,0,0,0.4570572972297668,low,no_error,0.0,no_vote,no_vote
v18_0513,1,1,0.8071,high,TN,0.0,no_vote,no_vote
v18_0081,1,0,0.6985,mid,FP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|cb-llam
v18_4976,0,0,0.4783186912536621,low,no_error,0.0,no_vote,no_vote
v18_1308,0,1,0.6541008353233337,mid_high,no_error,0.0,no_vote,no_vote
v18_4614,0,0,0.4953123927116394,low,no_error,0.0,no_vote,no_vote
v18_0914,0,1,0.6681656837463379,mid_high,no_error,0.0,no_vote,no_vote
v18_3452,0,0,0.4327272772789001,low,no_error,0.0,no_vote,no_vote
v18_3695,0,0,0.4794337153434753,low,no_error,0.0,no_vote,no_vote
v18_4804,0,0,0.5552720427513123,mid_low,no_error,0.0,no_vote,no_vote
v18_3156,0,0,0.4209615588188171,low,no_error,0.0,no_vote,no_vote
v18_2198,0,1,0.5590841770172119,mid_low,no_error,0.0,no_vote,no_vote
v18_4232,0,0,0.5011277198791504,low_mid,no_error,0.0,no_vote,no_vote
