article_id,headline,corpus_batch,SMI_score,SMI_label,human_label
v18_1394,আদনান হত্যা: ‘ডিসকো সেতু’ রিমান্ডে,corpus_expansion_5000,0.15624448586703477,0,1
v18_2637,৫৭ ধারায় মামলা: ডুমুরিয়া থানার ওসি প্রত্যাহার,corpus_expansion_5000,0.1093541268837828,0,1
v18_0768,জয়পুরহাটে স্কুলছাত্রকে গলাকেটে হত্যা,v17_reused,0.23364553720936315,0,0
v18_4702,রংপুরে ফাঁকা সড়কে বেপরোয়া গতির ট্রাকচাপায় নিহত ৩,corpus_expansion_5000,0.38454630358817904,0,0
v18_3090,মাদ্রাসার বারান্দাটিই যেন তাঁর ঠিকানা,corpus_expansion_5000,0.5090673835294992,1,0
v18_3495,হাসপাতালে সেবাধর্মী কাজে শিক্ষার্থীরা,corpus_expansion_5000,0.2500867249789114,0,0
v18_3215,চাকরি স্থায়ী করতে বিমান শ্রমিকদের আলটিমেটাম,corpus_expansion_5000,0.20247255240588372,0,0
v18_0285,পদ্মা সেতুর 'লিড ডোনার' ঠিক হতে পারে রোববার,new_mid_w1_p0,0.1612134030469169,0,0
v18_4938,গুগুলের নতুন মোবাইল ফোন 'নেক্সাস ওয়ান',corpus_expansion_5000,0.1353199798207458,0,0
v18_0428,সন্তানের গলায় ছুরি ধরে মাকে বিষপান করিয়ে হত্যা!,new_mid_w1_p1,0.8241733376871658,1,1
v18_4448,ঘুমন্ত স্বামীকে গরম পানি ঢেলে ঝলসে দিলেন স্ত্রী,corpus_expansion_5000,0.5243130518360242,1,0
v18_2332,সাহিত্যবিষয়ক সম্মেলন ১৩-১৪ মার্চ,corpus_expansion_5000,0.11997677692282648,0,1
v18_2717,"মানুষ পুড়িয়ে হত্যা, কী ধরনের রাজনীতি?",corpus_expansion_5000,0.5800931325516304,1,1
v18_2079,থাই মেলা শুরু ১৬ সেপ্টেম্বর,corpus_expansion_5000,0.1353199798207458,0,1
v18_3389,অচিরেই ঢাকা-নিউইয়র্ক ফ্লাইট চালু হবে: প্রধানমন্ত্রী,corpus_expansion_5000,0.2024571524685184,0,0
v18_0722,ভারতে গড়ে ১৫ মিনিটে একটি শিশু যৌন নিগ্রহের শিকার,v17_reused,0.1133379569328199,0,0
v18_0951,কুনিও হত্যার দায় আবার স্বীকার আইএসের!,corpus_expansion_5000,0.6900484091975899,1,1
v18_4383,বাংলাদেশ ও ত্রিপুরা উভয়েই পণ্য বিনিময়ে লাভবান হবে,corpus_expansion_5000,0.3830000408732567,0,0
v18_4366,চট্টগ্রামে পর্দা উঠল দৃষ্টিনন্দন জাম্বুরি পার্কের,corpus_expansion_5000,0.5756716152771768,1,0
v18_2262,মিসরে বিক্ষোভ দমাতে ব্যাপক ধরপাকড়,corpus_expansion_5000,0.34241800347773793,0,1
v18_0989,নবাবগঞ্জে জঙ্গিবাদ বিরোধী সমাবেশ,corpus_expansion_5000,0.3685732010778923,0,1
v18_3212,চীনের সঙ্গে এবার ইইউর বাণিজ্য চুক্তি,corpus_expansion_5000,0.30093381222399707,0,0
v18_1759,৩৩ কেজি বিস্ফোরকসহ আটক ২,corpus_expansion_5000,0.3638079419597918,0,1
v18_4579,টেকনাফে ৩২ রোহিঙ্গা আটক,corpus_expansion_5000,0.5743695239102369,1,0
v18_0326,গফরগাঁওয়ে ভাইয়ের হাতে ভাই খুন,v17_reused,0.18663411908337435,0,0
v18_2608,‘বাংলাদেশে নেতা পেয়েছে আইএস’,corpus_expansion_5000,0.1800810715847143,0,1
v18_1383,গারিসা বিশ্ববিদ্যালয়ে হামলা: জড়িত সন্দেহে আটক ৫,corpus_expansion_5000,0.6086097812299858,1,1
v18_1724,"নারায়ণগঞ্জে কিশোরীকে দলবেঁধে ‘ধর্ষণ’, গ্রেপ্তার ১",corpus_expansion_5000,0.5389936643880885,1,1
v18_1086,সিরিয়ার বোমা হামলায় নিহত ৭০,corpus_expansion_5000,0.09114112297988376,0,1
v18_2523,"সাতক্ষীরায় প্রশ্ন ফাঁসের নামে প্রতারণা, আটক ১",corpus_expansion_5000,0.4181652738511164,1,1
v18_0341,রিয়ালে শুরুতেই জিজু-জাদু,new_high_w1_pany,0.7237986610120617,1,1
v18_3701,এইচএসসির ফলাফল পুনর্মূল্যায়নের দাবিতে মানববন্ধন,corpus_expansion_5000,0.359843617042447,0,0
v18_0147,সংসদে প্রশ্নোত্তর পর্বে প্রধানমন্ত্রী,new_mid_w0_p0,0.2916307820044533,0,0
v18_0688,দৃষ্টি সমস্যায় ৭০ ভাগ চালক,new_low_w0_pany,0.1133379569328199,0,0
v18_3432,ব্যবসায়ী হলেও মানবাধিকার প্রতিষ্ঠা ফারজানার নেশা,corpus_expansion_5000,0.19977479291380842,0,0
v18_1107,ইউরো বাছাইয়ে ‘ড্রোন হামলা’,corpus_expansion_5000,0.26469431370590013,0,1
v18_0848,ইরাকজুড়ে ১০টি আত্মঘাতী বোমা হামলা,corpus_expansion_5000,0.3796840884854685,0,1
v18_0966,বাড্ডায় ‘বন্দুকযুদ্ধে’ নিহত ২,corpus_expansion_5000,0.10712508702858238,0,1
v18_4727,"দড়ির যোগ, না নাড়ির যোগ?",corpus_expansion_5000,0.7670129227084282,1,0
v18_1492,৬ নভেম্বর: বাণী চিরন্তনী,corpus_expansion_5000,0.7714697028869502,1,1
v18_3953,প্রাথমিক সমাপনী ও জেএসসির ফল হস্তান্তর,corpus_expansion_5000,0.2938100082305897,0,0
v18_2203,ঝিনাইদহের রাস্তায় মিলল নবজাতকের লাশ,corpus_expansion_5000,0.18566509680387197,0,1
v18_2713,মনোনয়ন পেয়েই বিধি লঙ্ঘন!,corpus_expansion_5000,0.41683289233841836,1,1
v18_0661,এবার বাসচাপায় প্রাণ গেল জাবির সাবেক শিক্ষার্থীর,new_mid_w1_p0,0.1353199798207458,0,0
v18_1002,প্রতারণা: ৭ নাইজেরীয় রিমান্ডে,corpus_expansion_5000,0.21766944478228883,0,1
v18_0062,দেশে আরো ১০টি ল্যাব স্থাপনের কাজ চলছে -স্বাস্থ্যমন্ত্রী,new_low_w0_pany,0.43524247383630577,1,0
v18_0284,‘মূল্যায়ন না করে নবগঠিত ইসি নিয়ে মন্তব্য করা উচিত হবে না’,v17_reused,0.1133379569328199,0,0
v18_2224,‘ব্যাডবয়’ সাব্বিরের এ কেমন উত্তর?,corpus_expansion_5000,0.968048401237124,1,1
v18_4706,ঢাকায় লেগুনার ধাক্কায় রিকশাচালক নিহত,corpus_expansion_5000,0.3702056496403357,0,0
v18_1879,সড়ক দুর্ঘটনায় নিহত ৬ এসপিসহ আহত ১৬,corpus_expansion_5000,0.09148010603445929,0,1
v18_3572,এলাকার উন্নয়নে সংসদ সদস্যদের জন্য অর্থ বরাদ্দ,corpus_expansion_5000,0.3702056496403357,0,0
v18_4857,স্বর্ণের দাম আরও বাড়ল,corpus_expansion_5000,0.22311587068072297,0,0
v18_1203,মিরপুরে ‘বন্দুকযুদ্ধে’ নিহত ১,corpus_expansion_5000,0.20737450690593714,0,1
v18_1990,লিটনসহ আ’লীগের ১২ এমপি হত্যার শিকার হলেন,corpus_expansion_5000,0.2867161565183974,0,1
v18_0024,"‘রোজার মাসে বলছি, কাউকে ছাড়ব না’",new_low_w0_pany,0.2601425988962303,0,0
v18_4852,‘সবচেয়ে কঠিন ছিল চকলেট খাওয়া বাদ দেওয়া’,corpus_expansion_5000,0.737622921925416,1,0
v18_4102,তথ্যমন্ত্রীর সঙ্গে ডিইউজে নেতাদের সাক্ষাৎ,corpus_expansion_5000,0.36835127139997426,0,0
v18_4167,নারীদের জন্য শিঙ্গানাপুর মন্দিরের দরজা খুলল,corpus_expansion_5000,0.15890377780405568,0,0
v18_0762,আবারও দুহাত ভরিয়ে দিতে প্রস্তুত চট্টগ্রাম,new_mid_w1_p0,0.7607437982008942,1,0
v18_0875,রংপুরে পুলিশের সঙ্গে ‘বন্দুকযুদ্ধে’ নিহত ১,corpus_expansion_5000,0.16079228470839807,0,1
v18_4742,ক্রিকেট নিয়ে এলআরবির গান,corpus_expansion_5000,0.653167008581208,1,0
v18_0938,"সন্দেহভাজন ডাকাতদের ‘গোলাগুলি’, নিহত ২",corpus_expansion_5000,0.28138769058947033,0,1
v18_2687,যশোরের সড়ক দুর্ঘটনায় ব্যবসায়ী নিহত,corpus_expansion_5000,0.19000580961738978,0,1
v18_3600,বন্দিদের গরম থেকে বাঁচাতে হাতপাখা বরাদ্দ,corpus_expansion_5000,0.2411447352040636,0,0
v18_2394,ফেরিওয়ালার ১৬ ডিগ্রি,corpus_expansion_5000,0.5247490657397237,1,1
v18_4567,জ্ঞান ও সৃজনশীল প্রকাশক সমিতির নির্বাচন আজ,corpus_expansion_5000,0.2601425988962303,0,0
v18_4980,জামিনের জন্য হাই কোর্টে আবেদন করেছেন বাছির,corpus_expansion_5000,0.12388004338606429,0,0
v18_4124,বাবরি মসজিদ মামলার রায়ে বিচারের নামে তামাশা করা হয়েছে জমিয়তে উলামায়ে ইসলাম বাংলাদেশ,corpus_expansion_5000,0.10386052941832433,0,0
v18_4564,গিটার জাদুকরের প্রয়াণের এক বছর,corpus_expansion_5000,0.7634781902389564,1,0
v18_0385,বাড়ির পানে মমতাজউদদীন আহমদের শেষ যাত্রা,v17_reused,0.24810073745926625,0,0
v18_3877,আর দুটি স্প্যান বসলেই স্বপ্নের পদ্মা সেতু পুরোপুরি দৃশ্যমান,corpus_expansion_5000,0.4094167958353085,0,0
v18_4370,ডা. জাফরুল্লাহ চৌধুরী করোনামুক্ত,corpus_expansion_5000,0.36835127139997426,0,0
v18_4569,ময়মনসিংহ ও ব্রাহ্মণবাড়িয়ায় বজ্রপাতে ৩ জনের মৃত্যু,corpus_expansion_5000,0.19000580961738978,0,0
v18_0536,‘সরকারের ভাবমূর্তি ক্ষুণ্ন করবেন না’,new_low_w0_pany,0.359319249800036,0,0
v18_2291,"কালিয়াকৈরে শিশু ধর্ষণের চেষ্টা, আটক ১",corpus_expansion_5000,0.1971193189536589,0,1
v18_4665,পিতৃত্বের পরীক্ষা দিলেন বলিভিয়ার প্রেসিডেন্ট,corpus_expansion_5000,0.17921858498670093,0,0
v18_3874,বিচ্ছেদের সংসারে শিশুর মানসিক বিকাশ ঘটে না,corpus_expansion_5000,0.0916578812273552,0,0
v18_0936,পাকিস্তানে আত্মঘাতী বোমায় নিহত ২,corpus_expansion_5000,0.4165568777450921,0,1
v18_3737,ফ্যাস ফিন্যান্সের ক্যাটাগরি পরিবর্তন,corpus_expansion_5000,0.4165568777450921,0,0
v18_4728,হিযবুত তাহ্রীরের সঙ্গে সম্পৃক্ততার অভিযোগে পাঁচ ছাত্র বহিষ্কার,corpus_expansion_5000,0.09277872966921756,0,0
v18_2360,নয়াপাড়া শিবিরে আরও ১০৫ রোহিঙ্গা,corpus_expansion_5000,0.19000580961738978,0,1
v18_3507,"জবাবদিহি শুধু সরকারের নয়, বিরোধীদেরও থাকতে হবে",corpus_expansion_5000,0.37671213469792403,0,0
v18_0201,‘বন্দুকযুদ্ধে’ চুনোপুটি মারলে মাদক নির্মূল হবে না: সিপিবি,v17_reused,0.3227226515292555,0,0
v18_3208,"ঠাকুরগাঁওয়ে ট্রেন লাইনচ্যুত, যোগাযোগ বন্ধ",corpus_expansion_5000,0.2227914407315346,0,0
v18_1332,ধর্ষণ মামলার প্রধান আসামি ‘বন্দুকযুদ্ধে’ নিহত,corpus_expansion_5000,0.12951421101318517,0,1
v18_3016,নওগাঁর সাত নদীই এখন মরা খাল,corpus_expansion_5000,0.1428944341129332,0,0
v18_3502,"দুই লঞ্চের মাঝে নৌকা, বুড়িগঙ্গায় মা-ছেলের মৃত্যু",corpus_expansion_5000,0.19000580961738978,0,0
v18_2708,বাংলাদেশ ব্যাংকের নেটওয়ার্ক হয়ে ‘সুইফটে’ হানা?,corpus_expansion_5000,0.5457199625036879,1,1
v18_4021,রাজনৈতিক সিদ্ধান্ত প্রয়োজন,corpus_expansion_5000,0.12241651491083731,0,0
v18_1854,সবচেয়ে বড় হুমকি ‘ইসলামি সন্ত্রাস’,corpus_expansion_5000,0.29289735375169945,0,1
v18_4469,ইপিএলে সেপ্টেম্বরের সেরা কেইন,corpus_expansion_5000,0.7755826087477349,1,0
v18_2872,শেয়ার কিনবেন আরও ৫ পরিচালক,corpus_expansion_5000,0.13245216078121258,0,1
v18_3030,শেয়ার বিক্রি: ডিএসইর ভূমিকা নিয়ে প্রশ্ন অর্থমন্ত্রীর,corpus_expansion_5000,0.3451374483123983,0,0
v18_1205,সিপিবির সমাবেশে বোমা: বিস্ফোরক মামলার বিচার শুরু,corpus_expansion_5000,0.09126442939532009,0,1
v18_1645,‘সিরিয়ায় আকাশ হামলায় নিহত ২০’,corpus_expansion_5000,0.16111666554054133,0,1
v18_3417,ভাষানটেক পুনর্বাসন প্রকল্পের মেয়াদ বাড়ছে,corpus_expansion_5000,0.13817617770056792,0,0
v18_3476,ডিপিএসসহ ব্যাংকে আমানতকারীদের জন্য বিশেষ সুবিধা,corpus_expansion_5000,0.2820282969970202,0,0
v18_2861,ফুলবাড়ী রক্ষা আন্দোলনের নেতা নিহত,corpus_expansion_5000,0.11018209729822778,0,1
v18_1792,"ওড়িশায় ফণীর তাণ্ডব, নিহত ৫",corpus_expansion_5000,0.29657845539599986,0,1
v18_3797,যুক্তরাষ্ট্রের দিকে হাজারো শিশুর ঢল,corpus_expansion_5000,0.20365830302972585,0,0
v18_3368,ট্যাবলেট ডিভাইসের জন্য এলো উবন্টু অপারেটিং সিস্টেম,corpus_expansion_5000,0.7193873804676804,1,0
v18_3367,স্ট্যান্ডার্ড গ্রুপ সহজ শর্তে ৪০০ কোটি টাকা ঋণ পাবে,corpus_expansion_5000,0.21868669227686321,0,0
v18_3533,এমআইটিতে বাংলাদেশিদের পড়ার সুযোগ বাড়ছে,corpus_expansion_5000,0.2601425988962303,0,0
v18_3449,পরীক্ষাকেন্দ্রে মুঠোফোন রাখায় শিক্ষকের জরিমানা,corpus_expansion_5000,0.30093381222399707,0,0
v18_0603,নিরাপত্তা চেয়ে বগুড়া পৌর মেয়রের জিডি,new_high_w1_pany,0.18341727616695466,0,0
v18_3056,দেশের সব বিমানবন্দরে অ্যাম্বুলেন্স ও ডাক্তার রাখার নির্দেশ,corpus_expansion_5000,0.2185022348628059,0,0
v18_4531,মো. ইউসুফ শিকদার,corpus_expansion_5000,0.38477547706397086,0,0
v18_0126,শীতে ত্বকের সমস্যা,v17_reused,0.42679007522570445,1,0
v18_3876,অনুমতি পেলে স্বল্প খরচে করোনা পরীক্ষার কিট বানাবে গণস্বাস্থ্য,corpus_expansion_5000,0.35489332266036094,0,0
v18_2935,গণশিক্ষামন্ত্রীর আয় কৃষি খাতেই ছয় গুণ বেড়েছে,corpus_expansion_5000,0.3418133919427532,0,0
v18_3531,"সিলেটে এসএসসিতে বেড়েছে স্কুল, পরীক্ষার্থী ও কেন্দ্র",corpus_expansion_5000,0.3921913672632442,0,0
v18_2730,সংলাপে ‘সংকট উত্তরণের’ আশা ফখরুলের,corpus_expansion_5000,0.5251920201500875,1,1
v18_0827,"ফরিদপুরে ট্রাক-প্রাইভেটকার সংঘর্ষ, নিহত ৫",corpus_expansion_5000,0.16079228470839807,0,1
v18_1639,"টেকনাফে র্যাবের সঙ্গে ‘বন্দুকযুদ্ধ’, নিহত ১",corpus_expansion_5000,0.4842398003427133,1,1
v18_0984,"জাতিসংঘ ঘাঁটিতে হামলা, নিহত ৯",corpus_expansion_5000,0.2060688837501653,0,1
v18_3281,বকেয়া বেতনের দাবিতে আজ অবস্থান ধর্মঘট,corpus_expansion_5000,0.18101814080263204,0,0
v18_4971,এখনো শুরু হয়নি পাঁচ মামলার বিচারকাজ,corpus_expansion_5000,0.12133320614051273,0,0
v18_2188,"নওগাঁয় অস্ত্র-গুলি উদ্ধার, গ্রেপ্তার ২",corpus_expansion_5000,0.12934232937764809,0,1
v18_4612,দুদকের আইনজীবী মোশাররফ হোসেন কাজল ওসি মোয়াজ্জেমের পক্ষে লড়বেন,corpus_expansion_5000,0.2601425988962303,0,0
v18_2443,চট্টগ্রামের সড়কে লাশ হল বাবা-ছেলে,corpus_expansion_5000,0.16151257862235233,0,1
v18_0362,তোয়ালের ভাঁজে এ কী ভোজবাজি!,new_mid_w1_p0,0.8241733376871658,1,0
v18_2349,"গাইবান্ধায় বাস উল্টে খাদে, নিহত ৫",corpus_expansion_5000,0.4165568777450921,0,1
v18_0345,নাগরিক টিভিতে ব্যতিক্রমী টক শো ‘হ্যাশট্যাগ নন্দিনী’,new_low_w0_pany,0.7384126165357974,1,0
v18_0814,পাকিস্তানের লাহোর বিমানবন্দরে গোলাগুলি: নিহত ২,corpus_expansion_5000,0.16079228470839807,0,1
v18_3205,"গার্মেন্টস শ্রমিকরা রাজপথ ছেড়েছে, তবে আন্দোলন চালিয়ে যাবে",corpus_expansion_5000,0.2112741424527735,0,0
v18_4160,‘নব-নির্বাচিত চেয়ারম্যানকে ফুল দিতে গিয়ে শিক্ষক লাঞ্ছিত’,corpus_expansion_5000,0.2344844413536289,0,0
v18_4795,ছায়ানটে ঠাকুরবাড়ির গান,corpus_expansion_5000,0.45289280694802303,1,0
v18_3325,নারী দিবসে বিনা মূল্যে মেডিকেল ক্যাম্প,corpus_expansion_5000,0.3451374483123983,0,0
v18_4106,শুভ জন্মদিন নোবেল জয়ী প্রফেসর আবদুস সালাম,corpus_expansion_5000,0.5547078925105016,1,0
v18_2116,মুখের সৌন্দর্যে ‘ফেইস মাস্ক’,corpus_expansion_5000,0.5256265245991961,1,1
v18_1834,সাঁওতালদের মামলার বাদী ‘নিখোঁজ’,corpus_expansion_5000,0.08903159554271542,0,1
v18_0793,শ্রীলংকায় যুদ্ধাঞ্চলে রেডক্রসকর্মী নিহত,v17_reused,0.10356039088419995,0,0
v18_4946,"৪ মাস ধরে বিদ্যালয়ে শিক্ষিকা, রাতে বখাটের হানা",corpus_expansion_5000,0.09247470985672719,0,0
v18_2674,দেশব্যাপী বিএনপির বিক্ষোভ সমাবেশ পুলিশি বাধায় কয়েক স্থানে পণ্ড : আটক ১০,corpus_expansion_5000,0.22634546527115054,0,1
v18_0094,‘জলাবদ্ধতা নিরসনে মহাপরিকল্পনা প্রণয়ন জরুরি’,new_low_w0_pany,0.9066729410463942,1,0
v18_3756,তেজগাঁও কলেজের শিক্ষক হান্নান নিখোঁজ,corpus_expansion_5000,0.30093381222399707,0,0
v18_2891,ট্রাকচাপায় ছাত্রলীগ নেতা নিহত,corpus_expansion_5000,0.18162011333610947,0,1
v18_2371,ব্যাংক ডাকাতির টাকা ‘বড়দিনের উপহার’ হিসেবে বিলিয়ে দিলেন বৃদ্ধ,corpus_expansion_5000,0.23096560092601445,0,1
v18_4149,শাহ্জালাল ব্যাংকের পরিচালনা পর্ষদের সভা,corpus_expansion_5000,0.4413369854724032,1,0
v18_4432,"বিচারবহির্ভূত হত্যা, গুম ঠেকাতে বাংলাদেশ ব্যর্থ",corpus_expansion_5000,0.27088648176906205,0,0
v18_3228,ডিজিটাল মাধ্যম শিক্ষা কার্যক্রম বাড়াতে হবে,corpus_expansion_5000,0.0945363922261271,0,0
v18_2853,গোবিন্দগঞ্জ থানায় কিশোরীকে ধর্ষণের অভিযোগ,corpus_expansion_5000,0.09618369025814084,0,1
v18_2912,ডেঙ্গু আক্রান্ত মা কী শিশুকে বুকের দুধ খাওয়াতে পারবেন?,corpus_expansion_5000,0.6375537798701819,1,0
v18_1865,২০১৫ সালে ১৮৬০ শিশুর মৃত্যু,corpus_expansion_5000,0.1587475424680632,0,1
v18_1857,"যশোরে পুলিশের সঙ্গে ‘বন্দুকযুদ্ধ’, নিহত ১",corpus_expansion_5000,0.1759036542241389,0,1
v18_2645,এবার শাহরুখকে নিয়ে মন্দিরার ‘সেলফি’!,corpus_expansion_5000,0.9756939411651652,1,1
v18_2243,জাল টাকাসহ গ্রেপ্তার ২,corpus_expansion_5000,0.16079228470839807,0,1
v18_2336,দেশে ৪ থেকে ১৭ অক্টোবর ভিটামিন ‘এ’ প্লাস ক্যাম্পেইন,corpus_expansion_5000,0.21906925514310427,0,1
v18_0950,‘বন্দুকযুদ্ধে’ মানব পাচার মামলার পলাতক ৩ আসামি নিহত,corpus_expansion_5000,0.17921858498670093,0,1
v18_3068,মুঠোফোনের অ্যাপভিত্তিক সেবা দিতে পারবে পাঁচ ধরনের যান,corpus_expansion_5000,0.1052515497658996,0,0
v18_1120,কেনেডি হত্যা: ২৮০০ মার্কিন নথি ‘উন্মুক্ত’,corpus_expansion_5000,0.0945363922261271,0,1
v18_2597,মনিরামপুরে গুলিবিদ্ধ দুই লাশ উদ্ধার,corpus_expansion_5000,0.26501655125611634,0,1
v18_2204,"কুয়েটে ছাত্র সংঘর্ষে আহত ২৫, বিশ্ববিদ্যালয় বন্ধ",corpus_expansion_5000,0.10948849678307467,0,1
v18_0419,বেগমগঞ্জ উপজেলা বিএনপির কমিটি গঠন,new_high_w1_pany,0.19440974903866715,0,1
v18_0922,সুরাবায়া বোমা হামলা: এক পরিবারের ৫ জন জড়িত,corpus_expansion_5000,0.21755206222487392,0,1
v18_1254,ফেনীতে র্যাবের সঙ্গে ‘বন্দুকযুদ্ধে’ নিহত ২,corpus_expansion_5000,0.3095546046636726,0,1
v18_0477,দেলোয়ারকে ছাড়াতে মন্ত্রণালয়ে চিঠি দিয়েছিল বিজিএমইএ!,v17_reused,0.5762199906094913,1,0
v18_2035,"বাবাকে মারল বখাটেরা, মেয়ের আত্মহত্যা!",corpus_expansion_5000,0.8766969927312132,1,1
v18_1202,লোকমান হত্যা: ৩ জন রিমান্ডে,corpus_expansion_5000,0.12694125895243044,0,1
v18_2626,নরসিংদীতে বাস চাপায় নিহত ২,corpus_expansion_5000,0.0945363922261271,0,1
v18_4818,করোনা পরিস্থিতি স্বাভাবিক না হওয়া পর্যন্ত শিক্ষাপ্রতিষ্ঠান খোলা যাবে না,corpus_expansion_5000,0.1628915391132911,0,0
v18_1970,দিনাজপুরে তিনজনসহ বিভিন্ন স্থানে নিহত ৮,corpus_expansion_5000,0.1971193189536589,0,1
v18_3110,সেতুর একাংশ ভেঙে দুই বছর ধরে নদীতে,corpus_expansion_5000,0.1337032306449063,0,0
v18_4018,"ভেনেজুয়েলায় স্কুল বন্ধ, কমানো হলো কর্মঘণ্টা",corpus_expansion_5000,0.3933184816239567,0,0
v18_2151,কিশোর জনি হত্যাকারীদের ফাঁসির দাবি,corpus_expansion_5000,0.4031072867748539,0,1
v18_3687,বাণিজ্য মেলায় প্রতিদিন ১ ঘণ্টার গোল্ডেন আওয়ার ঘোষণা,corpus_expansion_5000,0.32912155184893244,0,0
v18_1997,প্রিন্সেস বাসমাহকে অপহরণ করেছেন সৌদি যুবরাজ!,corpus_expansion_5000,0.8033249166339964,1,1
v18_4033,"আরও চারজনকে জেরা সম্পন্ন, একজনের সাক্ষ্য",corpus_expansion_5000,0.1097556211896902,0,0
v18_3054,২০২১ সালে আমরা স্বাধীনতার সুবর্ণ জয়ন্তী পালন করব,corpus_expansion_5000,0.5085166371557772,1,0
v18_1248,‘ভারতের ঝাড়খন্ডে ১২ মাওবাদী বিদ্রোহী নিহত’,corpus_expansion_5000,0.2257070711518263,0,1
v18_2192,লং মার্চ ‘স্টান্টবাজি’: নাসিম,corpus_expansion_5000,0.266442567952954,0,1
v18_2712,টাঙ্গাইল ও গাইবান্ধায় দুর্ঘটনায় নিহত ২,corpus_expansion_5000,0.2127776948376419,0,1
v18_0992,মিরসরাইয়ে গৃহবধূ গণধর্ষণের শিকার,corpus_expansion_5000,0.15384739765803893,0,1
v18_2190,‘কলম’-এর মোড়ক উন্মোচন,corpus_expansion_5000,0.12832778490171357,0,1
v18_3762,বেনাপোলে শ্রমিকদের ধর্মঘটের হুমকি,corpus_expansion_5000,0.08848433731515847,0,0
v18_3597,বয়সভিত্তিক ফুটবলেও অন্ধকার দেখছে আর্জেন্টিনা,corpus_expansion_5000,0.5180571605843102,1,0
v18_1318,আতঙ্কের নাম ‘পদদলন’,corpus_expansion_5000,0.21703723004064168,0,1
v18_1863,"ব্রাহ্মণবাড়িয়া-১: আ’লীগের মিছিলে বিএনপির হামলা, আহত ৩",corpus_expansion_5000,0.1791537982491679,0,1
v18_2343,হত্যা মামলায় পাঁচ ভাইয়ের যাবজ্জীবন,corpus_expansion_5000,0.1133379569328199,0,1
v18_2449,"কুষ্টিয়া ও মাগুরায় সংঘর্ষে আহত ২০, ভাঙচুর",corpus_expansion_5000,0.0900182977375145,0,1
v18_2136,চট্টগ্রামে অগ্নিকাণ্ডে পুড়ল ৭ বসতঘর,corpus_expansion_5000,0.531056306716739,1,1
v18_1065,সন্ত্রাসী পরিকল্পনা গোপনে ‘গোয়িং ডার্ক’,corpus_expansion_5000,0.20463735885541537,0,1
v18_4960,যানজট নিরসনের উপায়,corpus_expansion_5000,0.7134393218065029,1,0
v18_2621,বেসিক ব্যাংকে এসব কী হচ্ছে!,corpus_expansion_5000,0.5197215888585238,1,1
v18_0077,শহীদনগরে অগ্নিকাণ্ডের কারণ অজানা,new_mid_w1_p0,0.3769507471532455,0,0
v18_2898,মোট চাহিদার দুই-তৃতীয়াংশ দুধ সরবরাহ করছে দেশি উদ্যোক্তারা,corpus_expansion_5000,0.14438423413430984,0,0
v18_1314,সোমালিয়ার বোমা হামলায় নিহত ৩শ’ ছাড়িয়েছে,corpus_expansion_5000,0.12770731753909595,0,1
v18_4372,যুদ্ধাপরাধের তিনটি মামলা রায়ের অপেক্ষায়,corpus_expansion_5000,0.16865508815473546,0,0
v18_0872,শ্রীমঙ্গলে প্রতারণার ভয়ঙ্কর ফাঁদ!,corpus_expansion_5000,0.9878775886498049,1,1
v18_3850,ডায়াবেটিস আভাস পাবেন যেভাবে,corpus_expansion_5000,0.7007428471970057,1,0
v18_4787,একাই ৬০ ফুট কূপ খুঁড়লেন নারী,corpus_expansion_5000,0.38823461554525096,0,0
v18_2965,ডিএসইর নতুন লেনদেন ব্যবস্থা সম্পর্কে জানতে চেয়েছে বিএসইসি,corpus_expansion_5000,0.19000580961738978,0,0
v18_3391,ডেপুটি অ্যাটর্নি জেনারেল হলেন ১০ ট্রাক অস্ত্র মামলার পিপি,corpus_expansion_5000,0.10356039088419995,0,0
v18_2560,পচা ডিমের বস্তায় লাশ!,corpus_expansion_5000,0.8679916783173819,1,1
v18_4896,ঢাকা-কাঠমান্ডু পথে উড়তে চলেছে ইউএস-বাংলা,corpus_expansion_5000,0.424652897553496,1,0
v18_2635,সিরাজগঞ্জে দুই বাসের সংঘর্ষে নিহত ১৭,corpus_expansion_5000,0.1570798749492314,0,1
v18_3530,অ্যাপভিত্তিক যাত্রীসেবায় ঢাকায় সোয়া লাখ গাড়ি,corpus_expansion_5000,0.10239643515844697,0,0
v18_0375,সবুজ ছোঁয়ার আমন্ত্রণ,new_mid_w0_p0,0.5937142332754775,1,0
v18_1908,ঈশ্বরদীতে গণপিটুনিতে ‘গরু চোর’ নিহত,corpus_expansion_5000,0.16079228470839807,0,1
v18_4332,যুক্তরাষ্ট্রে আগ্নেয়াস্ত্র নিষিদ্ধ করা এত কঠিন কেন?,corpus_expansion_5000,0.5273124870770656,1,0
v18_4379,অবাধ ও সুষ্ঠু নির্বাচন দেখতে চায় যুক্তরাজ্য,corpus_expansion_5000,0.30093381222399707,0,0
v18_4027,লাল-সবুজের পাটের ব্যাগ,corpus_expansion_5000,0.4076543965940803,0,0
v18_1604,আমির ‘হাফ অ্যাকটর!’,corpus_expansion_5000,0.9724697972159916,1,1
v18_1118,৫ আগস্ট : বাণী চিরন্তনী,corpus_expansion_5000,0.7669507138578997,1,1
